knr,knavn,aar,pm2,Menn_ya_p,Kvinner_ya_p,Total_ya_p,Total_t,rel_inc_l,rel_inc_h,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,nytt_bareal,nytt_bareal_pp
0819,Nome,2017,12728,57.53138075313807,54.95523309663476,56.264236902050115,6585,2.3000000000000007,-7.200000000000003,19.2,14.1,24.5,3.8,4.3,3.3,1262,0.19164768413059985
0821,Bø (Telemark),2006,11195,63.11538461538462,58.773550055411896,60.90069719238741,5307,NA,NA,21.8,16.7,26.6,5.8,7.9,3.8,2922,0.5505935556811759
0821,Bø (Telemark),2007,9701,62.64411990776326,58.11058220432076,60.32252015750984,5333,12,-6.100000000000001,22.2,17.1,27,6.1,8.2,4.1,2695,0.5053440840052503
0821,Bø (Telemark),2008,10919,61.654703437854174,57.61921835783434,59.58425312729948,5436,9.100000000000001,-6.199999999999999,22.6,17.1,27.7,6.2,8.3,4.3,4751,0.8739882266372333
0821,Bø (Telemark),2009,10362,60.93457943925233,57.75589166373549,59.29684668358101,5518,11.399999999999999,-6.199999999999999,22.7,16.7,28.2,6.2,7.9,4.5,3501,0.6344690105110548
0821,Bø (Telemark),2010,12817,60.33662641785583,57.3025856044724,58.784629133154596,5595,11.2,-6.200000000000003,23.3,17.5,28.9,6.2,8,4.5,4426,0.7910634495084897
0821,Bø (Telemark),2011,12033,59.5561918396564,57.90575916230366,58.72062201802438,5659,9.3,-5.700000000000003,23.7,17.9,29.1,6.5,8,5.1,545,0.09630676798020851
0821,Bø (Telemark),2012,13795,59.98600909408884,57.92913656690747,58.94901144640999,5766,10.3,-6.799999999999997,24,18,29.8,6.7,8.3,5.3,8479,1.4705168227540757
0821,Bø (Telemark),2013,15679,60.41014946124436,57.78997940974605,59.09169400794336,5791,6.6,-4.899999999999999,24.5,18.3,30.6,6.8,8.1,5.5,1638,0.282852702469349
0821,Bø (Telemark),2014,16755,60.22099447513812,57.556160653505785,58.87898525882756,5834,5.5,-5.200000000000003,25.1,19,30.9,7.9,8.9,7,2982,0.5111415838189921
0821,Bø (Telemark),2015,15535,59.98655010087425,57.97535797535798,58.9760749539903,5977,5.199999999999999,-5.700000000000003,25.9,19.8,32,7.6,8.5,6.6,2799,0.468295131336791
0821,Bø (Telemark),2016,16344,60.04566210045662,57.75947281713344,58.90837567611867,6101,5.6,-5.200000000000003,25.9,20,31.7,8.1,8.9,7.4,1597,0.2617603671529258
0821,Bø (Telemark),2017,17471,59.56508036558462,58.174166396892204,58.878952411370165,6262,6.300000000000001,-6.200000000000003,25.8,20.1,31.7,8.4,9.2,7.5,2883,0.4603960396039604
0901,Risør,2006,11242,58.844339622641506,55.3730913281475,57.088736704065276,6863,4.699999999999999,-5.300000000000001,17.7,15.2,20.2,3,4.3,1.7,2443,0.35596677837680313
0901,Risør,2007,16030,58.820076313472256,56.05885747259089,57.427615306270916,6873,5,-6.100000000000001,17.9,15.5,20.2,3.3,4.4,2.2,2467,0.3589407827731704
0901,Risør,2008,15295,58.91336270190896,55.84266436979616,57.36062717770035,6888,5.100000000000001,-7.199999999999999,18.1,15.4,20.9,3.2,4.4,2.1,1958,0.2842624854819977
0901,Risør,2009,16359,58.734324876057165,56.44508670520231,57.584555087821165,6889,3.3999999999999986,-7.199999999999999,18.4,15.5,21.3,3.4,4.6,2.3,1879,0.2727536652634635
0901,Risør,2010,15916,58.99007589025103,56.660899653979236,57.81839280533797,6894,3.1999999999999993,-7.200000000000003,18.9,15.9,21.8,3.5,4.3,2.7,1892,0.2744415433710473
0901,Risør,2011,14583,59.32203389830508,56.30617570310235,57.808179304322515,6871,4.300000000000001,-6.700000000000003,19.2,16.1,22.2,3.8,4.6,3,1841,0.2679377092126328
0901,Risør,2012,15848,59.60303561004087,56.406564929455804,57.993912161182784,6899,4.300000000000001,-6.799999999999997,19.6,16.2,23,3.8,4.7,2.9,2036,0.2951152340918974
0901,Risør,2013,13810,59.26908340701444,55.7163531114327,57.476635514018696,6848,3.5999999999999996,-5.899999999999999,19.8,16.3,23.3,4.1,4.9,3.3,2952,0.4310747663551402
0901,Risør,2014,14641,58.306569343065696,55.641911341393204,56.964777503986085,6899,4.5,-6.200000000000003,20.1,16.3,23.8,4.3,4.9,3.7,1763,0.25554428177996813
0901,Risør,2015,16858,57.498552403011004,55.45586107091173,56.477058908669854,6909,3.1999999999999993,-5.700000000000003,20.3,16.5,24.1,4.6,5.2,4.1,744,0.10768562744246635
0901,Risør,2016,16796,56.667630893838584,55.12561362980075,55.895953757225435,6920,3.5999999999999996,-6.200000000000003,20.6,16.5,24.7,5,5.6,4.4,1482,0.21416184971098265
0901,Risør,2017,16506,55.77034045008655,55.12968299711816,55.449826989619375,6936,3.3000000000000007,-6.200000000000003,20.8,16.3,25.2,5.2,5.9,4.4,3021,0.43555363321799306
0904,Grimstad,2006,12390,59.3710426340228,57.632334837915465,58.48938826466916,19224,1.6999999999999993,-1.3000000000000007,21.1,17.8,24.3,4.7,6.9,2.5,12696,0.6604244694132334
0904,Grimstad,2007,15434,59.45833765694718,57.70279826245075,58.56879606879607,19536,1,-1.1000000000000014,21.5,17.9,25.1,5,7.1,2.9,6195,0.3171068796068796
0904,Grimstad,2008,15922,59.643221202854235,57.615761576157624,58.61981927406734,19809,0.10000000000000142,-1.1999999999999993,22,18.2,25.7,5.3,7.3,3.3,25195,1.2718966126508153
0904,Grimstad,2009,17766,59.50595059505951,57.65427215189873,58.57490925364228,20111,1.3999999999999986,-0.1999999999999993,22.3,18.2,26.3,5.6,7.7,3.5,16273,0.80915916662523
0904,Grimstad,2010,18223,59.110893991206645,57.44494250633405,58.27682099819486,20497,0.1999999999999993,-0.20000000000000284,22.8,18.4,27.1,5.9,8,3.8,18906,0.9223788847148363
0904,Grimstad,2011,19823,59.22590534585169,57.506018295618674,58.36815060269894,20823,1.3000000000000007,-0.7000000000000028,23.2,18.8,27.5,6.2,8.2,4.3,11299,0.5426211400854823
0904,Grimstad,2012,20760,59.05695611577965,57.293928807478046,58.1803671189146,21301,1.3000000000000007,-0.7999999999999972,23.6,19.1,28,6.5,8.5,4.6,11827,0.5552321487254119
0904,Grimstad,2013,19524,59.43509062471249,56.79254079254079,58.122626655552466,21594,0.5999999999999996,0.10000000000000142,23.6,19.3,28,6.8,8.6,4.9,10181,0.4714735574696675
0904,Grimstad,2014,20635,59.01669251117395,57.06099815157116,58.04526465592434,21783,0.5,-0.20000000000000284,24.4,20,28.8,7.2,8.8,5.5,12997,0.5966579442684662
0904,Grimstad,2015,21183,59.21064461026702,57.00227790432801,58.11385645759797,22098,0.1999999999999993,0.29999999999999716,24.5,20.1,29,8,9.4,6.5,10879,0.4923069961082451
0904,Grimstad,2016,21512,59.365107281041155,56.95115405260333,58.16851441241685,22550,0.5999999999999996,-0.20000000000000284,25.1,20.8,29.5,8.1,9.4,6.8,10823,0.4799556541019956
0904,Grimstad,2017,21226,59.198463284728895,57.0335439096005,58.126211880839065,22692,0.3000000000000007,-1.2000000000000028,25.3,20.5,30.3,8.3,9.6,7.1,10445,0.46029437687290675
0906,Arendal,2006,11726,60.584682535654466,58.271629478705954,59.41595942349219,39826,0.6999999999999993,-1.3000000000000007,19.7,16.6,22.6,4.7,6.7,2.8,13854,0.34786320494149553
0906,Arendal,2007,13737,60.76287413080722,58.34446588491416,59.54265172129715,40057,0,-2.1000000000000014,19.9,16.8,22.9,5,6.9,3.1,14546,0.3631325361360062
0906,Arendal,2008,13885,60.937422583362235,58.646066868115796,59.782314930837074,40701,1.1000000000000014,-1.1999999999999993,20.3,16.9,23.5,5.2,7.1,3.3,14132,0.34721505614112674
0906,Arendal,2009,14764,60.94833479832015,58.50792274719453,59.71969641861254,41241,0.3999999999999986,-2.1999999999999993,20.5,16.9,24,5.4,7.3,3.6,17147,0.4157755631531728
0906,Arendal,2010,15933,60.75222093472383,58.24857947762976,59.49345816828712,41655,1.1999999999999993,-2.200000000000003,21,17.2,24.7,5.5,7.3,3.7,12483,0.2996759092545913
0906,Arendal,2011,17018,60.48360226569566,58.32233741753063,59.39757039001634,42229,0.3000000000000007,-2.700000000000003,21.4,17.5,25.1,5.8,7.5,4.1,18370,0.435009116957541
0906,Arendal,2012,17399,60.1557369359227,58.17157752641624,59.15983271418892,42801,0.3000000000000007,-2.799999999999997,21.6,17.7,25.5,6.1,7.7,4.5,19718,0.4606901707904021
0906,Arendal,2013,17675,59.84430749270191,58.09698919788554,58.96714048366254,43336,0.5999999999999996,-2.8999999999999986,22,17.9,25.9,6.2,7.7,4.7,24307,0.5608962525383053
0906,Arendal,2014,17986,59.751967783269265,58.09268270498886,58.91973267033143,43841,0.5,-3.200000000000003,22.2,18.2,26.2,6.7,8.1,5.4,11101,0.25321046508975614
0906,Arendal,2015,17876,59.571668406007525,57.97114517583408,58.76885501707411,44219,1.1999999999999993,-2.700000000000003,22.3,18.2,26.3,7.1,8.5,5.8,15036,0.3400348266582238
0906,Arendal,2016,18331,59.19227631221104,57.79964945395712,58.492993026876995,44313,0.5999999999999996,-3.200000000000003,22.5,18.4,26.5,7.3,8.5,6.2,16229,0.36623564191095165
0906,Arendal,2017,18102,58.82802318788478,57.54602875957533,58.18601938262742,44576,1.3000000000000007,-4.200000000000003,23,18.7,27.2,7.6,8.8,6.4,13191,0.29592157214644654
0914,Tvedestrand,2006,11161,61.13676731793961,55.143896791266954,58.033573141486805,5838,4.699999999999999,-5.300000000000001,17.7,16,19.3,2.8,3.6,2,2204,0.3775265501884207
0914,Tvedestrand,2007,11175,60.87880935506733,55.50000000000001,58.10717966334593,5822,4,-5.100000000000001,18,16,19.9,2.7,3.4,2.1,3726,0.6399862590175197
0914,Tvedestrand,2008,14880,60.791871058163984,55.894039735099334,58.27374872318693,5874,2.1000000000000014,-6.199999999999999,18,16.1,19.9,3,3.7,2.3,5340,0.9090909090909091
0914,Tvedestrand,2009,13631,61.12646855563234,56.19047619047619,58.5957231857215,5939,1.3999999999999986,-6.199999999999999,18.4,16.1,20.6,3.2,3.9,2.5,2653,0.44670820003367573
0914,Tvedestrand,2010,14059,60.30167980802194,56.154864328259436,58.19161474995791,5939,1.1999999999999993,-5.200000000000003,18.8,16.2,21.3,3.3,4,2.6,2778,0.46775551439636304
0914,Tvedestrand,2011,13536,59.57519698526893,56.360655737704924,57.93265203551684,5969,1.3000000000000007,-6.700000000000003,19,16.1,21.9,3.4,4.1,2.6,2995,0.5017590886245602
0914,Tvedestrand,2012,14918,59.69594594594595,56.52173913043478,58.08273799634491,6019,2.3000000000000007,-6.799999999999997,19.5,16.3,22.4,3.6,4.4,2.8,3945,0.6554244891177936
